From	To	Species	Gene Name
1427035_at	Q8VDL0	Mus musculus	solute carrier family 39 (zinc transporter), member 14
1427035_at	Q3TQ28	Mus musculus	solute carrier family 39 (zinc transporter), member 14
1427035_at	Q80U85	Mus musculus	solute carrier family 39 (zinc transporter), member 14
1427035_at	Q75N73	Mus musculus	solute carrier family 39 (zinc transporter), member 14
1427035_at	Q8R309	Mus musculus	solute carrier family 39 (zinc transporter), member 14
1420647_a_at	Q61463	Mus musculus	predicted gene 5604; keratin 8
1420647_a_at	Q78EH3	Mus musculus	predicted gene 5604; keratin 8
1420647_a_at	Q3TGI1	Mus musculus	predicted gene 5604; keratin 8
1420647_a_at	P11679	Mus musculus	predicted gene 5604; keratin 8
1420647_a_at	Q61518	Mus musculus	predicted gene 5604; keratin 8
1420647_a_at	Q3TKY7	Mus musculus	predicted gene 5604; keratin 8
1420647_a_at	Q61519	Mus musculus	predicted gene 5604; keratin 8
1420647_a_at	Q3TJE1	Mus musculus	predicted gene 5604; keratin 8
1420647_a_at	Q3KQK5	Mus musculus	predicted gene 5604; keratin 8
1428111_at	Q8VIE7	Mus musculus	solute carrier family 38, member 4
1428111_at	Q3TJ89	Mus musculus	solute carrier family 38, member 4
1428111_at	Q3TEZ9	Mus musculus	solute carrier family 38, member 4
1428111_at	Q9CVZ0	Mus musculus	solute carrier family 38, member 4
1428111_at	Q8R1S9	Mus musculus	solute carrier family 38, member 4
1428111_at	Q3TPL5	Mus musculus	solute carrier family 38, member 4
1433467_at	Q3TMY5	Mus musculus	solute carrier family 7 (cationic amino acid transporter, y+ system), member 6
1433467_at	Q6ZQF5	Mus musculus	solute carrier family 7 (cationic amino acid transporter, y+ system), member 6
1433467_at	Q3U084	Mus musculus	solute carrier family 7 (cationic amino acid transporter, y+ system), member 6
1433467_at	Q8CFY3	Mus musculus	solute carrier family 7 (cationic amino acid transporter, y+ system), member 6
1433467_at	Q8BGK6	Mus musculus	solute carrier family 7 (cationic amino acid transporter, y+ system), member 6
1421279_at	Q61092	Mus musculus	laminin, gamma 2
1421279_at	Q3UI29	Mus musculus	laminin, gamma 2
1421279_at	Q9R086	Mus musculus	laminin, gamma 2
1421279_at	Q61965	Mus musculus	laminin, gamma 2
1426477_at	Q3TTA2	Mus musculus	RAS p21 protein activator 1
1426477_at	Q91YX7	Mus musculus	RAS p21 protein activator 1
1426477_at	Q3V090	Mus musculus	RAS p21 protein activator 1
1422864_at	Q3UM65	Mus musculus	runt related transcription factor 1
1422864_at	O08598	Mus musculus	runt related transcription factor 1
1422864_at	Q8BQ09	Mus musculus	runt related transcription factor 1
1422864_at	Q9ESB9	Mus musculus	runt related transcription factor 1
1422864_at	Q6NSS1	Mus musculus	runt related transcription factor 1
1422864_at	Q9ET65	Mus musculus	runt related transcription factor 1
1422864_at	Q62049	Mus musculus	runt related transcription factor 1
1422864_at	Q03347	Mus musculus	runt related transcription factor 1
1460188_at	Q63874	Mus musculus	protein tyrosine phosphatase, non-receptor type 6
1460188_at	O35128	Mus musculus	protein tyrosine phosphatase, non-receptor type 6
1460188_at	Q63873	Mus musculus	protein tyrosine phosphatase, non-receptor type 6
1460188_at	Q63872	Mus musculus	protein tyrosine phosphatase, non-receptor type 6
1460188_at	Q3UB72	Mus musculus	protein tyrosine phosphatase, non-receptor type 6
1460188_at	Q921G3	Mus musculus	protein tyrosine phosphatase, non-receptor type 6
1460188_at	Q3TE70	Mus musculus	protein tyrosine phosphatase, non-receptor type 6
1460188_at	Q3UCJ0	Mus musculus	protein tyrosine phosphatase, non-receptor type 6
1460188_at	Q9R0V6	Mus musculus	protein tyrosine phosphatase, non-receptor type 6
1460188_at	Q9QVA8	Mus musculus	protein tyrosine phosphatase, non-receptor type 6
1460188_at	P29351	Mus musculus	protein tyrosine phosphatase, non-receptor type 6
1460188_at	Q9QVA7	Mus musculus	protein tyrosine phosphatase, non-receptor type 6
1460188_at	Q9QVA6	Mus musculus	protein tyrosine phosphatase, non-receptor type 6
1417263_at	Q05769	Mus musculus	prostaglandin-endoperoxide synthase 2
1417263_at	Q7TMV2	Mus musculus	prostaglandin-endoperoxide synthase 2
1417263_at	Q543K3	Mus musculus	prostaglandin-endoperoxide synthase 2
1417263_at	Q3UMR6	Mus musculus	prostaglandin-endoperoxide synthase 2
1420718_at	Q9JLC0	Mus musculus	odd Oz/ten-m homolog 2 (Drosophila)
1420718_at	Q5NBW8	Mus musculus	odd Oz/ten-m homolog 2 (Drosophila)
1420718_at	Q9QYZ1	Mus musculus	odd Oz/ten-m homolog 2 (Drosophila)
1420718_at	Q80TJ0	Mus musculus	odd Oz/ten-m homolog 2 (Drosophila)
1420718_at	Q5NBW7	Mus musculus	odd Oz/ten-m homolog 2 (Drosophila)
1420718_at	Q9WTS5	Mus musculus	odd Oz/ten-m homolog 2 (Drosophila)
1426298_at	Q9JLL4	Mus musculus	similar to iroquois-class homeobox protein IRX2; Iroquois related homeobox 2 (Drosophila)
1426298_at	Q9ERN1	Mus musculus	similar to iroquois-class homeobox protein IRX2; Iroquois related homeobox 2 (Drosophila)
1426298_at	Q5U428	Mus musculus	similar to iroquois-class homeobox protein IRX2; Iroquois related homeobox 2 (Drosophila)
1426298_at	O55121	Mus musculus	similar to iroquois-class homeobox protein IRX2; Iroquois related homeobox 2 (Drosophila)
1426298_at	Q3UFG3	Mus musculus	similar to iroquois-class homeobox protein IRX2; Iroquois related homeobox 2 (Drosophila)
1426298_at	P81066	Mus musculus	similar to iroquois-class homeobox protein IRX2; Iroquois related homeobox 2 (Drosophila)
1419188_s_at	Q3KNL1	Mus musculus	predicted gene, ENSMUSG00000066202; predicted gene 13306; chemokine (C-C motif) ligand 27A; predicted gene 2091; predicted gene 2506
1419188_s_at	Q9DAZ4	Mus musculus	predicted gene, ENSMUSG00000066202; predicted gene 13306; chemokine (C-C motif) ligand 27A; predicted gene 2091; predicted gene 2506
1419188_s_at	Q9DAU6	Mus musculus	predicted gene, ENSMUSG00000066202; predicted gene 13306; chemokine (C-C motif) ligand 27A; predicted gene 2091; predicted gene 2506
1419188_s_at	Q9Z1X0	Mus musculus	predicted gene, ENSMUSG00000066202; predicted gene 13306; chemokine (C-C motif) ligand 27A; predicted gene 2091; predicted gene 2506
1419188_s_at	A2AMS8	Mus musculus	predicted gene, ENSMUSG00000066202; predicted gene 13306; chemokine (C-C motif) ligand 27A; predicted gene 2091; predicted gene 2506
1419188_s_at	A2AMS5	Mus musculus	predicted gene, ENSMUSG00000066202; predicted gene 13306; chemokine (C-C motif) ligand 27A; predicted gene 2091; predicted gene 2506
1419188_s_at	A2AMS6	Mus musculus	predicted gene, ENSMUSG00000066202; predicted gene 13306; chemokine (C-C motif) ligand 27A; predicted gene 2091; predicted gene 2506
1419188_s_at	B1AXR7	Mus musculus	predicted gene, ENSMUSG00000066202; predicted gene 13306; chemokine (C-C motif) ligand 27A; predicted gene 2091; predicted gene 2506
1419188_s_at	A2AMS7	Mus musculus	predicted gene, ENSMUSG00000066202; predicted gene 13306; chemokine (C-C motif) ligand 27A; predicted gene 2091; predicted gene 2506
1426772_x_at	Q9D3G4	Mus musculus	T-cell receptor beta, joining region
1455573_at	Q91VQ4	Mus musculus	keratin 14
1455573_at	Q61781	Mus musculus	keratin 14
1455573_at	Q61782	Mus musculus	keratin 14
1455573_at	Q99LE0	Mus musculus	keratin 14
1455573_at	A2A4G4	Mus musculus	keratin 14
1449621_s_at	Q9JM61	Mus musculus	thrombospondin, type I, domain 1
1449621_s_at	Q05C26	Mus musculus	thrombospondin, type I, domain 1
1449621_s_at	Q9CUS1	Mus musculus	thrombospondin, type I, domain 1
1449621_s_at	Q8C7Q9	Mus musculus	thrombospondin, type I, domain 1
1426260_a_at	Q76K67	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	P70692	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	P70691	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	Q9R0A4	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	B2RUL6	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	Q64435	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	Q6XL50	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	Q6XL45	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	Q6XL46	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	Q6XL43	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	Q6XL44	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	Q6XL49	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	Q5FW80	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	Q6XL47	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	Q6XL48	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	Q545X2	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	Q561M6	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	Q62452	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	Q62580	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	Q6ZQM8	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	Q63886	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	A6H6W3	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	Q8R0P3	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	Q6NSR5	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1426260_a_at	B2RT14	Mus musculus	similar to UDP glycosyltransferase 1 family polypeptide A13; similar to UGT1.6; UDP glucuronosyltransferase 1 family, polypeptide A1; UDP glucuronosyltransferase 1 family, polypeptide A2; UDP glycosyltransferase 1 family, polypeptide A10; UDP glucuronosyltransferase 1 family, polypeptide A5; UDP glycosyltransferase 1 family, polypeptide A cluster; UDP glucuronosyltransferase 1 family, polypeptide A9; UDP glucuronosyltransferase 1 family, polypeptide A8; similar to UDP glycosyltransferase 1 family, polypeptide A8; UDP glucuronosyltransferase 1 family, polypeptide A7C; UDP glucuronosyltransferase 1 family, polypeptide A6A; similar to UDP glucuronosyltransferase 1 family, polypeptide A6B; UDP glucuronosyltransferase 1 family, polypeptide A6B
1419032_at	Q99JT2	Mus musculus	RIKEN cDNA 2610018G03 gene
1419032_at	A2AD84	Mus musculus	RIKEN cDNA 2610018G03 gene
1419032_at	A2AD85	Mus musculus	RIKEN cDNA 2610018G03 gene
1425052_at	Q3U677	Mus musculus	isochorismatase domain containing 1
1425052_at	Q9D096	Mus musculus	isochorismatase domain containing 1
1425052_at	Q91V64	Mus musculus	isochorismatase domain containing 1
1423852_at	Q8BN61	Mus musculus	shisa homolog 2 (Xenopus laevis)
1423852_at	Q0NZZ5	Mus musculus	shisa homolog 2 (Xenopus laevis)
1423852_at	Q8QZV2	Mus musculus	shisa homolog 2 (Xenopus laevis)
1425053_at	Q3U677	Mus musculus	isochorismatase domain containing 1
1425053_at	Q9D096	Mus musculus	isochorismatase domain containing 1
1425053_at	Q91V64	Mus musculus	isochorismatase domain containing 1
1419463_at	Q3UZ16	Mus musculus	chloride channel calcium activated 2
1419463_at	Q9EQR4	Mus musculus	chloride channel calcium activated 2
1419463_at	Q8C9E1	Mus musculus	chloride channel calcium activated 2
1419463_at	Q9R070	Mus musculus	chloride channel calcium activated 2
1450044_at	Q6P551	Mus musculus	frizzled homolog 7 (Drosophila)
1450044_at	Q61090	Mus musculus	frizzled homolog 7 (Drosophila)
1450044_at	Q9CUZ6	Mus musculus	frizzled homolog 7 (Drosophila)
1450044_at	Q810L8	Mus musculus	frizzled homolog 7 (Drosophila)
1417491_at	P10605	Mus musculus	cathepsin B
